date,open,high,low,close,volume
2016-12-28,78.87,79.6171,78.8647,79.0327,23067293
2016-12-29,79.0327,79.6679,78.9725,79.5615,22982456
2016-12-30,79.5615,80.1165,79.2333,80.1165,20653727
2017-01-03,80.1165,81.4039,79.9855,81.4039,27848848
2017-01-04,81.4039,82.1604,81.326,81.5338,23893397
2017-01-05,81.5338,81.7189,81.1048,81.3269,22602598
2017-01-06,81.3269,82.8256,81.0676,82.0901,24159834
2017-01-09,82.0901,82.9631,82.0866,82.7012,26441385
2017-01-10,82.7012,83.0586,82.2089,83.0586,27531795
2017-01-11,83.0586,83.6682,82.7532,83.4888,19629207
2017-01-12,83.4888,83.8723,83.0459,83.2893,22940524
2017-01-13,83.2893,83.7742,83.03,83.3368,23970407
2017-01-16,83.3368,83.504,82.7964,83.0508,25118787
2017-01-17,83.0508,84.2249,82.5461,83.9373,19132508
2017-01-18,83.9373,84.4357,83.2936,83.3014,21393362
2017-01-19,83.3014,83.4629,82.7229,82.8847,19487942
2017-01-20,82.8847,83.6639,82.8839,83.2428,19192817
2017-01-23,83.2428,83.401,82.5703,83.0103,18775778
2017-01-24,83.0103,84.0473,82.7149,83.7415,14640265
2017-01-25,83.7415,84.5333,83.3978,84.4554,17708638
2017-02-02,84.4554,84.7547,83.8381,84.6395,15346581
2017-02-03,84.6395,85.3238,84.6308,85.034,26742027
2017-02-06,85.034,85.3997,84.7073,84.9677,40040394
2017-02-07,84.9677,85.9189,84.7835,85.2238,37214415
2017-02-08,85.2238,85.4932,84.7993,85.2883,35098681
2017-02-09,85.2883,85.7533,85.2266,85.6475,31873229
2017-02-10,85.6475,86.289,85.4637,86.0369,46584307
2017-02-13,86.0369,86.5687,85.9502,86.4274,41752755
2017-02-14,86.4274,86.6182,85.7671,86.1946,43718747
2017-02-15,86.1946,86.7031,85.9112,86.3164,39309632
2017-02-16,86.3164,86.6887,85.5024,85.6488,59712587
2017-02-17,85.6488,85.9723,85.4744,85.8846,48647152
2017-02-20,85.8846,86.559,85.8307,86.5305,46691704
2017-02-21,86.5305,87.0487,86.4042,86.8571,56874991
2017-02-22,86.8571,87.1742,86.2384,86.6187,58871031
2017-02-23,86.6187,86.77,85.6574,86.267,43631677
2017-02-24,86.267,87.2996,86.1553,86.3181,50255149
2017-02-27,86.3181,86.9637,86.2249,86.8643,58644135
2017-02-28,86.8643,87.7927,86.6513,86.832,53733171
2017-03-01,86.832,86.8927,85.6546,86.6116,54900954
2017-03-02,86.6116,87.0054,86.2803,86.6054,52103460
2017-03-03,86.6054,86.7667,85.6902,86.6503,48706323
2017-03-06,86.6503,87.0504,86.2958,86.5533,44889349
2017-03-07,86.5533,86.8573,86.0891,86.6984,46809835
2017-03-08,86.6984,88.3813,86.3914,87.5318,45533306
2017-03-09,87.5318,88.243,87.3513,87.7162,40883373
2017-03-10,87.7162,88.3137,87.5963,88.133,46225073
2017-03-13,88.133,88.1486,86.9776,87.0157,42761462
2017-03-14,87.0157,87.4401,86.8982,87.1603,41372903
2017-03-15,87.1603,87.6412,86.7945,87.4536,37617219
2017-03-16,87.4536,88.1234,86.9649,87.968,38346689
2017-03-17,87.968,89.2201,87.9794,88.3755,54820513
2017-03-20,88.3755,89.3058,88.2968,89.0286,46865718
2017-03-21,89.0286,90.1275,89.0321,90.1256,48174880
2017-03-22,90.1256,90.6927,89.7255,89.7674,64880023
2017-03-23,89.7674,89.919,89.2388,89.8974,35439621
2017-03-24,89.8974,91.3833,89.8631,91.3721,66088028
2017-03-27,91.3721,92.0615,90.876,91.3806,56222804
2017-03-28,91.3806,91.4443,90.4706,90.5431,43219777
2017-03-29,90.5431,90.863,89.9943,90.6663,40140083
2017-03-30,90.6663,91.2773,90.6663,91.1219,37337038
2017-03-31,91.1219,91.4729,90.4377,90.8183,40604101
2017-04-03,90.8183,91.0313,90.154,90.9199,39401457
2017-04-04,90.92,91.76,90.73,91.16,52990629
2017-04-05,91.16,91.47,90.6,90.7,44993918
2017-04-07,90.7023,90.8642,89.669,90.1472,42113359
2017-04-10,90.1472,90.7779,90.1142,90.4341,65949881
2017-04-11,90.4341,91.2131,90.4285,90.6342,78491636
2017-04-12,90.6342,90.9083,89.528,89.9106,53870132
2017-04-13,89.9106,90.3935,89.6981,90.0257,48909368
2017-04-14,90.0257,90.1465,88.5576,89.6359,56378172
2017-04-17,89.6359,90.3149,88.2969,88.2969,58519606
2017-04-18,88.2969,89.2154,87.4638,89.1239,60481079
2017-04-19,89.1239,89.4463,88.8045,89.114,48475640
2017-04-20,89.114,89.4673,88.4441,88.4655,41138186
2017-04-21,88.4655,89.0581,88.3509,88.8725,45377360
2017-04-24,88.8725,88.9251,88.4033,88.4173,42916184
2017-04-25,88.4173,88.533,87.482,87.8584,56297687
2017-04-26,87.8584,88.8425,87.5509,88.5541,47809096
2017-04-27,88.5541,89.5399,88.362,89.3155,54664772
2017-04-28,89.3155,89.7702,88.3027,89.5372,49494466
2017-05-03,89.5372,89.9943,89.0632,89.823,47941506
2017-05-04,89.823,90.0289,89.1171,89.5224,51345285
2017-05-05,89.5224,90.0061,89.2385,89.7132,46518420
2017-05-08,89.7132,89.8121,88.8817,89.134,44514702
2017-05-09,89.134,90.3897,88.8439,90.3737,56214435
2017-05-10,90.3737,90.8461,89.694,90.1646,57600764
2017-05-11,90.1646,90.4934,89.9017,89.9035,45151093
2017-05-12,89.9035,90.5083,89.9007,90.3884,53430308
2017-05-15,90.3884,91.126,90.2697,91.1026,67011548
2017-05-16,91.1026,91.8974,91.0412,91.2802,85492157
2017-05-17,91.2802,91.9078,90.7017,91.9078,60987942
2017-05-18,91.9078,92.6074,91.4642,91.4642,67494543
2017-05-19,91.4642,92.3521,91.3284,92.1799,68476182
2017-05-22,92.1799,93.8074,92.1812,92.7126,89620931
2017-05-23,92.7126,93.1075,91.8476,91.8973,57909773
2017-05-24,91.8973,93.3558,91.6965,92.965,70793321
2017-05-25,92.965,94.0625,92.963,93.4684,67459020
2017-05-26,93.4684,93.7525,93.2292,93.6871,53043107
2017-05-29,93.6871,94.4292,93.4068,93.8069,53377450
2017-05-30,93.8069,94.4437,93.2069,93.2404,72152793
2017-05-31,93.2404,94.4893,93.1072,93.914,68943951
2017-06-01,93.914,94.6851,93.8521,93.9918,46808338
2017-06-02,93.9918,94.4944,93.6167,94.3639,64311766
2017-06-05,94.3639,95.2586,94.1718,94.9258,61800496
2017-06-06,94.9258,95.75,94.9489,95.744,71681350
2017-06-07,95.744,98.0425,95.6484,97.4654,90556399
2017-06-08,97.4654,97.9264,96.8364,97.2524,69985853
2017-06-09,97.2524,97.9937,96.9204,97.3632,57418881
2017-06-12,97.3632,97.6538,96.6802,96.8349,53748746
2017-06-13,96.8349,97.5866,96.183,97.3103,65319359
2017-06-14,97.3103,98.0578,97.0317,97.8872,50599224
2017-06-15,97.8872,98.1227,97.5736,97.7794,44050611
2017-06-16,97.7794,98.3778,97.4681,98.3133,55277590
2017-06-19,98.3133,99.4222,98.3168,99.4129,62540861
2017-06-20,99.4129,100.4929,98.8949,99.7968,63157505
2017-06-21,99.7968,99.9974,97.9989,98.6752,64520294
2017-06-22,98.6752,98.9747,98.3046,98.6059,52243091
2017-06-23,98.6059,98.8869,97.8487,98.2746,47073862
2017-06-26,98.2746,98.9151,98.1104,98.7258,52298687
2017-06-27,98.7258,98.8828,97.7594,98.0182,41254498
2017-06-28,98.0182,98.4848,97.4637,98.3498,37649282
2017-06-29,98.3498,99.1546,98.3435,98.7959,40353103
2017-06-30,98.7959,99.2815,98.7173,99.1383,41285684
2017-07-03,99.1383,100.662,98.9479,100.3268,66563068
2017-07-04,100.3268,100.8505,100.019,100.4763,63330456
2017-07-05,100.4763,101.9278,100.341,101.9243,63043923
2017-07-06,101.9243,102.6095,101.9304,102.6031,97994184
2017-07-07,102.6031,103.0711,101.5451,101.5779,94620225
2017-07-10,101.5779,102.0508,99.984,100.3701,106129267
2017-07-11,100.3701,100.4386,99.2235,100.4192,60069370
2017-07-12,100.4192,101.05,100.1533,100.5595,53997880
2017-07-13,100.5595,100.837,100.1372,100.7631,58596505
2017-07-14,100.7631,100.8867,100.1309,100.4283,55938689
2017-07-17,100.4283,100.5454,98.608,98.6362,76739731
2017-07-18,98.6362,98.7715,97.902,98.601,51813247
2017-07-19,98.601,99.4758,98.3036,98.8052,61609674
2017-07-20,98.8052,99.0409,97.9242,98.6534,57033346
2017-07-21,98.6534,99.0727,97.9498,97.9588,54401929
2017-07-24,97.9588,97.9725,96.6293,96.9291,60137160
2017-07-25,96.9291,97.8177,96.7322,97.8139,53256627
2017-07-26,97.8139,99.4614,97.778,99.4301,70019536
2017-07-27,99.4301,99.858,99.1065,99.6291,62339229
2017-07-28,99.6291,100.6667,99.6338,100.5544,77403246
2017-07-31,100.5544,101.4108,100.5413,101.1831,76013477
2017-08-01,101.1831,101.8174,101.1005,101.3261,70896840
2017-08-02,101.3261,101.3611,100.2805,100.9744,73859339
2017-08-03,100.9744,101.5052,100.883,101.4372,75067540
2017-08-04,101.4372,102.1019,101.2965,101.9375,59548846
2017-08-07,101.9375,102.8667,101.9375,102.404,86804887
2017-08-08,102.404,103.3072,101.931,102.2839,82206107
2017-08-09,102.2839,102.555,100.466,101.0656,117320273
2017-08-10,101.0656,101.4943,100.6068,100.9663,64682979
2017-08-11,100.9663,101.2728,100.4604,100.8582,47048246
2017-08-14,100.8582,101.5857,100.7624,101.5027,51663879
2017-08-15,101.5027,101.9841,101.006,101.3006,44414157
2017-08-16,101.3006,101.7625,101.0017,101.7417,39576255
2017-08-17,101.7417,102.1001,100.45,100.4932,55630797
2017-08-18,100.4932,101.0455,99.9996,100.8316,51255579
2017-08-21,100.8316,101.7732,100.6664,101.1323,40552322
2017-08-22,101.1323,101.5542,100.5133,100.8702,42501177
2017-08-23,100.8702,101.2796,100.3823,101.2792,33184859
2017-08-24,101.2792,102.2927,100.8342,102.284,48671018
2017-08-25,102.284,103.2718,102.1224,102.6361,52771843
2017-08-28,102.6361,103.9022,102.5834,103.9016,56262694
2017-08-29,103.9016,104.4495,103.2867,103.5185,47828067
2017-08-30,103.5185,104.1142,103.1856,103.3377,37952707
2017-08-31,103.3377,104.5475,103.4053,103.882,66604746
2017-09-01,103.882,104.3517,103.2817,103.8054,28883996
2017-09-05,103.8054,104.5171,103.742,104.3834,35505259
2017-09-07,104.5001,105.137,104.3102,104.6101,34370239
2017-09-08,104.6101,104.7977,103.6446,103.9159,40544277
2017-09-12,102.8875,103.8155,102.8246,103.7232,34817323
2017-09-13,103.7232,104.6881,103.7271,104.432,33606707
2017-09-14,104.432,104.9018,104.1462,104.3826,66780091
2017-09-15,104.3826,104.6828,103.8524,104.4856,52304925
2017-09-18,104.4856,105.4313,104.3744,105.1329,70858808
2017-09-19,105.1329,105.9004,104.6473,104.7282,53209095
2017-09-20,104.7282,105.3214,104.6928,105.1797,55862737
2017-09-21,105.1797,105.9365,105.1742,105.7511,72745759
2017-09-22,105.7511,106.6379,105.6843,106.5168,70852583
2017-09-25,106.5168,107.5235,106.4565,107.3372,62363250
2017-09-26,107.3372,108.0507,106.8468,107.9061,66493376
2017-09-27,107.9061,107.941,107.2788,107.5162,50161982
2017-09-28,107.5162,110.1298,106.8436,107.4265,58076516
2017-09-29,107.4265,107.6952,106.2005,107.6551,59382734
2017-10-02,107.6551,108.1858,107.2317,107.5109,50778829
2017-10-03,107.5109,107.6268,105.8746,106.532,51928180
2017-10-04,106.532,107.4408,106.3631,107.4321,35291052
2017-10-05,107.4321,107.8901,106.8745,106.9608,46507470
2017-10-06,106.9608,107.9941,106.964,107.979,48723769
2017-10-09,107.979,109.1231,107.9669,108.7465,50908842
2017-10-10,108.7465,108.9833,107.7532,108.5677,38491804
2017-10-11,108.5677,108.9763,108.1302,108.6504,46698666
2017-10-12,108.6504,108.9069,107.9419,108.3789,34356645
2017-10-13,108.3789,109.1147,108.0963,109.1082,40202640
2017-10-16,109.1082,109.6015,108.829,109.3032,44981535
2017-10-17,109.3032,109.8502,109.1573,109.8444,50152068
2017-10-18,109.8444,110.8908,109.2005,109.429,48432622
2017-10-19,109.429,109.7344,108.7977,109.0846,48384817
2017-10-20,109.0846,109.5495,107.9526,108.1417,42354640
2017-10-23,108.1417,108.2173,106.0532,106.2421,50067448
2017-10-24,106.2421,106.6867,103.3715,106.6867,39036321
2017-10-25,106.6867,107.5192,106.6356,107.4002,34654018
2017-10-26,107.4002,107.5732,105.6723,106.3149,55760710
2017-10-27,106.3149,106.4514,105.512,106.4514,37625571
2017-10-30,106.4514,107.1598,105.7339,105.9769,41173585
2017-10-31,105.9769,106.5564,104.8874,105.1583,44106880
2017-11-01,105.1583,105.688,104.4735,104.9767,45247592
2017-11-02,104.9767,105.4477,103.2303,103.4215,47394156
2017-11-03,103.4215,104.3635,102.5029,104.3629,45267956
2017-11-06,104.3629,105.098,103.9231,105.0923,32493763
2017-11-07,105.0923,105.1936,104.5267,104.8298,38013157
2017-11-08,104.8298,105.7456,104.123,105.7381,38517650
2017-11-09,105.7381,106.3008,105.2669,105.865,31409508
2017-11-10,105.865,106.4992,105.5576,106.3735,36817583
2017-11-13,106.3735,106.9449,106.1764,106.7873,58149448
2017-11-14,106.7873,107.9826,106.533,107.0645,42974849
2017-11-15,107.0645,107.7562,106.9333,107.4824,35163108
2017-11-16,107.4824,108.3541,107.4391,108.2933,54143368
2017-11-17,108.2933,109.2277,107.3876,108.3119,57434433
2017-11-20,108.3119,108.7096,107.6779,108.1131,39905006
2017-11-21,108.1131,108.8456,107.6774,108.0216,48266516
2017-11-22,108.0216,109.303,107.3229,109.2885,49202359
2017-11-23,109.2885,111.0772,109.1348,110.1794,80695295
2017-11-24,110.1794,110.8365,109.8004,110.8259,59965116
2017-11-27,110.8259,112.8755,110.8259,112.0273,84832784
2017-11-28,112.0273,112.4572,110.9263,111.4993,60276299
2017-11-29,111.4993,113.9486,111.4305,113.948,63496661
2017-11-30,113.948,115.7183,113.948,114.7217,71396760
2017-12-01,114.7217,115.5467,114.7217,115.4921,66895246
2017-12-04,115.4921,116.798,115.4868,116.7048,93447722
2017-12-05,116.7048,116.797,113.1941,113.2282,77158450
2017-12-06,113.2282,114.2188,112.1796,113.3678,70793716
2017-12-07,113.3678,114.5995,112.9673,114.5292,49173063
2017-12-08,114.5292,114.5375,113.5203,113.8084,43940256
2017-12-11,113.8084,113.8084,111.6998,111.7807,73461629
2017-12-12,111.7807,112.3064,106.845,110.9075,87022980
2017-12-13,110.9075,111.3266,109.1732,110.4459,51308547
2017-12-14,110.4459,111.5041,110.0353,111.4673,38508601
2017-12-15,111.4673,111.9812,111.0482,111.6136,46600897
2017-12-18,111.6136,113.7141,111.608,113.7141,60280270
2017-12-19,113.7141,114.1527,112.7419,113.3585,46772155
2017-12-20,113.3585,114.4985,113.2608,113.9452,62455111
2017-12-21,113.9452,114.6224,113.5558,113.5652,55203488
2017-12-22,113.5652,113.7485,112.6995,113.0327,46973785
2017-12-25,113.0327,113.4998,112.7334,113.2336,38729843
2017-12-26,113.2336,114.0566,112.675,114.0566,49373484
2017-12-27,114.0566,115.8614,114.0581,115.5757,49691351
2017-12-28,115.5757,116.4109,115.5549,116.4098,43869474
2017-12-29,116.4098,117.112,116.1448,116.8637,48858252
2018-01-02,116.8637,118.9358,116.2441,118.8668,64322165
2018-01-03,118.8668,119.8904,118.4596,119.1883,68469780
2018-01-04,119.1883,119.9534,118.9955,119.4994,59873094
2018-01-05,119.4994,120.2139,118.6962,118.9183,62911648
2018-01-08,118.9183,121.1072,118.7209,121.075,65967069
2018-01-09,121.075,122.2704,120.308,122.1418,90874290
2018-01-10,122.1418,122.8873,121.0887,121.9259,83297258
2018-01-11,121.9259,122.968,121.0484,122.8445,84533346
2018-01-12,122.8445,123.9541,120.7199,120.756,125372117
2018-01-15,120.756,122.0317,119.8801,122.0317,65000423
2018-01-16,122.0317,122.5159,120.7206,121.5909,64433696
2018-01-17,121.5909,122.8707,120.4241,120.4241,75884510
2018-01-18,120.4241,121.8955,119.1919,121.8955,79491443
2018-01-19,121.8955,123.1189,121.8886,122.3907,72489342
2018-01-22,122.3907,123.9325,122.3837,123.882,79680652
2018-01-23,123.882,126.9311,123.8773,126.3244,79649976
2018-01-24,126.3244,127.9332,125.9706,126.2595,59514795
2018-01-25,126.2595,128.0223,125.91,126.6207,87502614
2018-01-26,126.6207,127.3724,125.7748,126.8247,71672288
2018-01-29,126.8247,128.4029,126.6065,127.3514,78580487
2018-01-30,127.3514,127.8102,125.9606,127.3611,76642139
2018-01-31,127.3611,128.0839,125.8959,125.8959,91027887
2018-02-01,125.8959,126.3764,122.7444,123.1503,102681061
2018-02-02,123.1503,124.1804,122.8072,123.9721,54135458
2018-02-05,123.9721,124.201,118.6124,118.941,76920127
2018-02-06,118.941,118.8326,110.6275,115.6353,116534254
2018-02-07,115.6353,120.7665,115.1309,119.6206,57424249
2018-02-08,119.6206,120.3413,116.8239,116.9381,46482519
2018-02-09,116.9381,117.508,111.7142,117.4966,62968346
2018-02-12,117.4966,122.0157,117.4493,122.0157,40547331
2018-02-13,122.0157,124.4963,122.0157,124.3077,45173374
2018-02-21,124.3077,126.9402,124.3152,125.8502,50822407
2018-02-22,125.8502,126.254,123.9598,124.6967,52668311
2018-02-23,124.6967,126.2457,124.3052,126.242,45704676
2018-02-26,126.242,127.8156,125.9265,126.1815,73570190
2018-02-27,126.1815,127.3896,125.8591,127.2857,51741180
2018-02-28,127.2857,128.5728,126.3522,128.0485,61745783
2018-03-01,128.0485,129.0596,126.5326,127.0992,74280524
2018-03-02,127.0992,128.2584,125.8183,128.2539,54631278
2018-03-05,128.2539,129.3366,125.4329,125.5108,65250396
2018-03-06,125.5108,127.3604,125.3676,127.3348,53871803
2018-03-07,127.3348,127.8536,125.066,125.6019,63393871
2018-03-08,125.6019,126.3479,125.3249,126.1446,52480268
2018-03-09,126.1446,128.1918,126.1312,127.5789,54086362
2018-03-12,127.5789,129.4535,127.5603,129.0602,56723426
2018-03-13,129.0602,129.7614,127.9209,129.6616,51870744
2018-03-14,129.6616,131.3489,129.6387,130.4288,75529496
2018-03-15,130.4288,131.4005,129.924,131.2871,71593755
2018-03-16,131.2871,133.2557,131.1381,133.099,71432901
2018-03-19,133.099,134.4101,132.9693,134.0959,74161539
2018-03-20,134.58,135.63,133.59,135.28,57312501
2018-03-21,135.2806,136.2817,134.4536,134.961,56389971
2018-03-22,134.961,135.5162,133.6141,134.0431,58230553
2018-03-23,134.0431,133.9347,129.9464,131.8777,81239932
2018-03-26,131.8777,133.7035,131.2686,133.6694,60510979
2018-03-27,133.6694,135.0579,132.6333,133.2854,64888945
2018-03-28,133.2854,133.2922,132.158,132.5563,40967098
2018-03-29,132.5563,133.1293,131.6082,131.8789,40274842
2018-03-30,131.8789,132.6085,131.0632,132.4572,43230340
2018-04-02,132.4572,135.4038,132.5468,135.4001,50567188
2018-04-03,135.4001,135.7531,134.4494,135.6247,54698216
2018-04-04,135.6247,137.1553,135.148,135.323,59722749
2018-04-05,135.323,136.7537,135.2623,136.7537,47306245
2018-04-06,136.7537,138.6283,136.7132,138.0179,65052559
2018-04-09,138.0179,138.4397,136.9965,137.7855,69252362
2018-04-10,137.7855,138.696,135.8466,136.6842,65162904
2018-04-11,136.6842,137.7276,133.7347,133.7433,71740990
2018-04-12,133.7433,135.6355,132.9033,135.6312,51361077
2018-04-13,135.6312,136.4866,133.2182,133.3379,48143365
2018-04-16,133.3379,134.132,132.2655,133.308,42584765
2018-04-17,133.314,134.252,132.59,134.25,43495358
2018-04-18,134.2475,135.3308,132.6741,132.7787,56417515
2018-04-19,132.7787,132.9891,130.2377,131.0545,53978884
2018-04-20,131.0545,132.5795,130.2965,132.5781,43940097
2018-04-23,132.5781,133.4058,126.0057,126.1396,71126709
2018-04-24,126.1396,127.1233,124.2054,126.3024,50184656
2018-04-26,126.3024,126.5228,119.9818,120.1153,59134543
2018-04-27,120.1153,124.0184,115.9527,122.6405,44338581
2018-05-02,122.6405,123.5246,120.2424,120.9741,42190770
2018-05-03,120.9741,122.5152,117.9749,122.5069,49543365
2018-05-04,122.5069,123.6813,121.9936,122.5713,48879189
2018-05-07,122.5713,126.6621,122.4851,126.55,43106166
2018-05-08,126.55,126.97,125.31,125.33,44049425
2018-05-09,125.3257,125.4946,123.4131,123.8568,43347448
2018-05-10,123.8568,124.513,120.464,120.95,47623400
2018-05-11,120.95,122.7668,119.4932,122.7662,38139738
2018-05-14,122.7662,123.9444,122.0489,123.2776,30022361
2018-05-15,123.2776,124.6976,122.8932,123.6534,36547223
2018-05-16,123.6534,128.2938,121.3587,121.4887,40564128
2018-05-17,121.4887,122.4572,120.9621,121.4997,40193375
2018-05-18,121.4997,122.4238,118.8988,121.2692,46752996
2018-05-21,121.2692,122.1032,119.6578,119.6578,34343949
2018-05-22,119.6578,119.6578,115.3077,116.7162,61177163
2018-05-23,116.7162,118.112,115.0807,118.1072,36681092
2018-05-24,118.1072,118.6475,116.8808,117.0698,25562788
2018-05-25,117.0698,117.6286,114.4824,114.4858,41666676
2018-05-28,114.4858,114.4858,107.1482,107.3747,61409997
2018-05-29,107.3747,113.2451,102.4759,112.8839,46597346
2018-05-30,112.8839,113.4252,111.2162,111.6966,37470372
2018-05-31,111.6966,114.9212,111.0963,114.9102,40512489
2018-06-01,114.9102,116.6843,114.1192,115.745,47981165
2018-06-04,115.745,118.3212,113.8817,118.3187,51771688
2018-06-05,118.3187,118.7955,117.2645,118.1833,55837794
2018-06-06,118.1833,120.4192,117.2683,120.4165,44861047
2018-06-07,120.84,121.16,118.7,118.99,42741070
2018-06-08,118.9913,120,118.5404,119.8564,40722462
2018-06-11,119.8564,120.1667,117.971,118.4536,32073274
2018-06-12,118.4536,119.7898,114.5286,116.4855,49530959
2018-06-13,116.4855,117.4151,115.7462,116.6646,28281797
2018-06-14,116.6646,117.3172,114.8696,114.9129,36812834
2018-06-15,114.9129,116.0202,114.4907,115.9002,29239206
2018-06-18,115.9002,116.5221,112.5269,113.0453,37512280
2018-06-19,113.0453,113.0741,107.0717,110.5762,59528943
2018-06-20,110.5762,112.2974,110.4789,112.1054,32346210
2018-06-21,112.1054,112.4956,109.5455,110.1619,26276519
2018-06-22,110.1619,112.0075,109.2374,111.9806,33006403
2018-06-25,111.9806,113.4721,110.7631,111.9928,28751416
2018-06-26,111.9928,111.9928,109.8695,110.9201,25365068
2018-06-27,110.9201,111.6122,109.5845,109.6615,34056080
2018-06-28,109.6615,109.7841,106.5672,107.0568,35027808
2018-06-29,107.0568,107.8896,105.6899,106.1666,28120210
2018-07-02,106.1666,106.6936,101.8168,102.7626,42159931
2018-07-03,102.7626,103.7251,98.5031,98.797,39778338
2018-07-04,98.797,100.0225,97.3967,99.9906,29513078
2018-07-05,99.9906,100.2282,95.7326,96.3889,37612572
2018-07-06,96.3889,100.7086,94.3265,100.6959,42827787
2018-07-09,100.6959,102.5062,100.2618,100.7575,31131674
2018-07-10,100.7575,102.2139,100.3793,101.6211,25945432
2018-07-11,101.08,101.18,97.2,98.52,37579239
2018-07-12,98.5202,102.0718,98.1616,100.4347,25052096
2018-07-13,100.4347,102.8665,98.1686,102.5146,30840692
2018-07-16,102.5146,104.1661,102.4789,103.1237,27599463
2018-07-17,103.1237,104.8299,102.0499,104.8299,30818147
2018-07-18,104.8299,106.9296,104.2033,106.9258,46579601
2018-07-19,106.9258,107.1441,105.1573,105.5827,42742697
2018-07-20,105.58,107.62,104.32,107.62,43738197
2018-07-23,107.6176,107.9395,106.2605,106.3003,43294425
2018-07-24,106.3003,107.4317,104.3718,105.5472,44487977
2018-07-25,105.5472,107.9353,103.5552,103.5847,45083001
2018-07-26,103.5847,105.6463,99.8157,104.5805,37968043
2018-07-27,104.5805,106.1111,104.578,105.7039,39919652
2018-07-30,105.7039,106.876,105.6593,106.7557,35326367
2018-07-31,106.76,107.13,105.87,106.16,37604262
2018-08-01,106.1577,106.7959,104.9348,105.5619,44694049
2018-08-02,105.5619,105.8544,104.3852,105.6546,36766386
2018-08-03,105.6546,107.2931,105.6583,106.2427,38777669
2018-08-06,106.2427,106.6754,105.367,105.5977,32705395
2018-08-07,105.5977,106.2857,105.0592,105.7136,31677349
2018-08-08,105.7136,107.7749,105.7136,107.6699,43651949
2018-08-09,107.6699,108.8638,107.438,107.7991,39719344
2018-08-10,107.7991,108.4155,106.6485,108.4101,32351144
2018-08-13,108.4101,110.4845,107.8615,110.4637,59146793
2018-08-14,110.49,110.83,109.79,109.79,36566127
2018-08-15,109.7884,110.6631,107.9366,108.0231,54484930
2018-08-16,108.0231,108.3857,106.2813,107.9186,42530552
2018-08-17,107.9186,109.3137,107.9186,108.0204,31554126
2018-08-20,108.0204,108.7133,107.4831,108.0634,30808133
2018-08-21,108.0634,110.0226,107.9168,110.0226,36250229
2018-08-22,110.0226,110.8923,109.6744,109.9851,37903955
2018-08-23,109.9851,110.6499,109.532,110.519,32176080
2018-08-24,110.519,111.9566,110.0037,111.6191,45020407
2018-08-27,111.6191,112.683,111.5907,111.6178,50530309
2018-08-28,111.6178,112.5721,111.6178,112.2393,43753736
2018-08-29,112.2393,112.8384,111.5421,112.7829,37368389
2018-08-30,112.7829,113.594,112.4006,113.5882,36385154
2018-08-31,113.5882,113.8678,112.4952,112.7949,37337153
2018-09-04,112.7949,113.1545,110.7878,111.2263,43542619
2018-09-05,111.23,111.65,109.78,110.47,42561312
2018-09-06,110.48,112.42,110.22,110.48,36096777
2018-09-07,110.4785,111.803,110.3406,111.7047,40165067
2018-09-10,111.71,111.98,108.39,110.69,39215942
2018-09-11,110.7,111.76,110.51,111.43,41106770
2018-09-12,111.4263,112.3065,111.4263,111.6491,49986869
2018-09-13,111.65,113.31,111.62,112.66,55589942
2018-09-14,112.661,113.775,112.3122,113.3689,40859144
2018-09-17,113.36,113.61,112.5,112.76,43383481
2018-09-18,112.7605,113.5978,111.9294,113.5978,51456896
2018-09-19,113.5978,115.0447,113.5784,114.2013,62050903
2018-09-20,114.2013,115.1779,114.0346,115.0567,46437886
2018-09-21,115.0567,115.9606,114.314,115.7962,69657043
2018-09-24,115.7962,116.3761,115.3412,115.5885,48631995
2018-09-25,115.5885,116.3695,115.2298,115.5225,59255748
2018-09-26,115.54,116.41,115.23,115.58,54351259
2018-09-27,115.58,116.27,115.34,116.08,58112465
2018-09-28,116.0844,117.3396,116.0667,116.2782,56336987
2018-10-01,116.2782,116.9887,115.3573,115.5225,56458032
2018-10-02,115.5225,115.9598,114.7022,115.0008,58462208
2018-10-03,115.0008,115.8868,114.7317,115.2948,39074934
2018-10-04,115.2948,116.7168,115.1381,116.2713,42227904
2018-10-05,116.2713,116.3898,114.561,114.6746,58959646
2018-10-08,114.6746,114.9324,113.6836,114.3827,50836652
2018-10-09,114.3827,115.0894,114.1111,114.297,41012466
2018-10-10,114.297,114.7498,113.2366,113.7611,40757732
2018-10-11,113.7611,113.6553,106.9171,107.171,99123286
2018-10-12,107.171,109.7968,105.4491,109.7552,58534586
2018-10-15,109.7552,110.0236,107.6536,107.6746,32407991
2018-10-16,107.6746,108.7654,107.4424,108.5988,31919117
2018-10-17,108.5988,110.3533,108.5988,109.3908,39591214
2018-10-18,109.3908,109.3908,107.8266,107.9137,36973200
2018-10-19,107.9137,109.1858,106.2445,108.095,36864325
2018-10-22,108.095,108.9259,107.4685,107.546,38453932
2018-10-23,107.546,107.6068,104.2985,105.0688,53377162
2018-10-24,105.0688,106.0653,103.7265,103.7328,33994862
2018-10-25,103.7328,103.6864,99.9781,103.0994,48227023
2018-10-26,103.0994,104.5347,101.7064,101.7903,32894281
2018-10-29,101.7903,102.2851,100.7849,101.1728,30573917
2018-10-30,101.1728,102.8688,100.4941,101.721,35849125
